ID,Week,Show Name,Theatre,Gross,Potential Gross,Gross Diff,Avg Ticket Price,Top Ticket Price,Seats Sold,Seats in the Theatre,Performances,Previews,Capacity,Capacity Diff,Month,Season
20190106,01/27/19,Come From Away,Gerald Schoenfeld Theatre,963398.7,1154784,-83636.14,113.55,297,8484,1046,8,0,1.01,0,1,Winter
20190107,01/27/19,Dear Evan Hansen,Music Box Theatre,1272934.57,1352224,-36031.6,159.34,397,7989,984,8,0,1.01,0,1,Winter
20190108,01/27/19,Frozen,St. James Theatre,1308107.8,1326583,58575.7,100.6,299.5,13003,1684,8,0,0.97,0.1,1,Winter
20190109,01/27/19,Hamilton,Richard Rodgers Theatre,3147991,3030472,-69096,292.75,849,10753,1321,8,0,1.02,0,1,Winter
20190110,01/27/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1957299,1988464,-106475,150.84,296.5,12976,1622,8,0,1,0,1,Winter
20190111,01/27/19,King Kong,Broadway Theatre,811776.7,1596930,101767.05,77.94,347,10416,1738,8,0,0.75,0.11,1,Winter
20190112,01/27/19,Kinky Boots,Al Hirschfeld Theatre,737308.8,1294256,72899.75,86.02,249,8571,1424,8,0,0.75,0.08,1,Winter
20190113,01/27/19,Mean Girls,August Wilson Theatre,1137688.9,1328576,-148608.1,119.68,299.5,9506,1225,8,0,0.97,-0.01,1,Winter
20190114,01/27/19,My Fair Lady,Vivian Beaumont Theater,866720,1396120,-28557,114.55,323,7566,1069,8,0,0.88,0.06,1,Winter
20190115,01/27/19,Network,Belasco Theatre,1053372.08,954335,1443.36,148.74,473,7082,1015,7,0,1,-0.01,1,Winter
20190116,01/27/19,Pretty Woman: The Musical,Nederlander Theatre,826822.2,1365328,-42049.7,108,275,7656,1168,8,0,0.82,-0.01,1,Winter
20190117,01/27/19,The Band's Visit,Ethel Barrymore Theatre,541270.6,1031928,-40585.6,72.43,247,7473,1039,8,0,0.9,-0.02,1,Winter
20190118,01/27/19,The Book of Mormon,Eugene O'Neill Theatre,1058593,1190502,-86084.5,123.25,477.5,8589,1047,8,0,1.03,-0.01,1,Winter
20190119,01/27/19,The Cher Show,Neil Simon Theatre,1060630.2,1491200,-46120.8,105.2,247,10082,1380,8,0,0.91,-0.01,1,Winter
20190120,01/27/19,The Ferryman,Bernard B. Jacobs Theatre,819569.7,991944,-4706.6,113.72,297,7207,1019,8,0,0.88,-0.03,1,Winter
20190121,01/27/19,The Lion King,Minskoff Theatre,1850189,1961755,55572,138.19,225,13389,1696,8,0,0.99,0.01,1,Winter
20190122,01/27/19,The Phantom of the Opera,Majestic Theatre,757293.3,1347562,75099.02,78.78,213,9613,1605,8,0,0.75,0.14,1,Winter
20190123,01/27/19,The Prom,Longacre Theatre,567413.92,1102800,-51788.13,86.1,247,6590,1045,8,0,0.79,-0.07,1,Winter
20190124,01/27/19,The Waverly Gallery,John Golden Theatre,557651.6,760862,90488.1,91.28,273,6109,787,8,0,0.97,0.01,1,Winter
20190125,01/27/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1501589.92,1386070,-39498.89,128.77,423,11661,1435,8,0,1.02,0,1,Winter
20190126,01/27/19,True West,American Airlines Theatre,456818.5,775280,16223.1,79.28,352,5762,740,5,3,0.97,0.05,1,Winter
20190127,01/27/19,Waitress,Brooks Atkinson Theatre,990810.3,1019480,-35290.1,127.83,270,7751,1045,8,0,0.93,0,1,Winter
20190128,01/27/19,Wicked,Gershwin Theatre,1532751,1779845,54049,107.31,240,14283,1807,8,0,0.99,0.06,1,Winter
20190129,02/03/19,Aladdin,New Amsterdam Theatre,1098894.4,1345598,-92869.4,83.31,199.5,13190,1727,8,0,0.95,-0.01,2,Winter
20190130,02/03/19,Anastasia,Broadhurst Theatre,508700,1093588,-76691.46,69.15,297,7357,1143,8,0,0.8,-0.04,2,Winter
20190131,02/03/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,563391,1106908,-102157.7,84.99,247,6629,1026,8,0,0.81,-0.11,2,Winter
20190132,02/03/19,Chicago,Ambassador Theatre,526433.2,967724,-71858.1,78.55,187,6702,1080,8,0,0.78,-0.07,2,Winter
20190133,02/03/19,Choir Boy,Samuel J. Friedman Theatre,343830.3,686712,-21272.2,76,249,4524,637,8,0,0.89,-0.05,2,Winter
20190134,02/03/19,Come From Away,Gerald Schoenfeld Theatre,911125.3,1154784,-52273.4,108.12,297,8427,1046,8,0,1.01,-0.01,2,Winter
20190135,02/03/19,Dear Evan Hansen,Music Box Theatre,1196117.48,1352224,-76817.09,151.85,397,7877,984,8,0,1,-0.01,2,Winter
20190136,02/03/19,Frozen,St. James Theatre,1225939,1456295,-82168.8,95.93,277.5,12780,1684,8,0,0.95,-0.02,2,Winter
20190137,02/03/19,Hamilton,Richard Rodgers Theatre,3128049,3030472,-19942,290.87,849,10754,1321,8,0,1.02,0,2,Winter
20190138,02/03/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1927390,1988464,-29909,148.53,296.5,12976,1622,8,0,1,0,2,Winter
20190139,02/03/19,King Kong,Broadway Theatre,650580.71,1596930,-161195.99,71.06,347,9155,1738,8,0,0.66,-0.09,2,Winter
20190140,02/03/19,Kinky Boots,Al Hirschfeld Theatre,618633,1294256,-118675.8,83.46,249,7412,1424,8,0,0.65,-0.1,2,Winter
20190141,02/03/19,Mean Girls,August Wilson Theatre,990674.5,1328576,-147014.4,109.92,299.5,9013,1225,8,0,0.92,-0.05,2,Winter
20190142,02/03/19,My Fair Lady,Vivian Beaumont Theater,813732.5,1396120,-52987.5,113.32,323,7181,1069,8,0,0.84,-0.05,2,Winter
20190143,02/03/19,Network,Belasco Theatre,1040402.42,954335,-12969.66,149.7,473,6950,1015,7,0,0.98,-0.02,2,Winter
20190144,02/03/19,Pretty Woman: The Musical,Nederlander Theatre,744514.3,1365328,-82307.9,98.39,275,7567,1168,8,0,0.81,-0.01,2,Winter
20190145,02/03/19,The Band's Visit,Ethel Barrymore Theatre,511073.4,1031928,-30197.2,71.38,247,7160,1039,8,0,0.86,-0.04,2,Winter
20190146,02/03/19,The Book of Mormon,Eugene O'Neill Theatre,900396.5,1047213,-158196.5,120.86,477.5,7450,1047,7,0,1.02,-0.01,2,Winter
20190147,02/03/19,The Cher Show,Neil Simon Theatre,934635.2,1491200,-125995,97.45,247,9591,1380,8,0,0.87,-0.04,2,Winter
20190148,02/03/19,The Ferryman,Bernard B. Jacobs Theatre,719525.6,991944,-100044.1,105.24,297,6837,1019,8,0,0.84,-0.05,2,Winter
20190149,02/03/19,The Lion King,Minskoff Theatre,1649169,1921975,-201020,124.34,225,13263,1696,8,0,0.98,-0.01,2,Winter
20190150,02/03/19,The Phantom of the Opera,Majestic Theatre,677387.84,1347562,-79905.46,73.73,213,9188,1605,8,0,0.72,-0.03,2,Winter
20190151,02/03/19,The Prom,Longacre Theatre,500132.47,1102800,-67281.45,80.11,247,6243,1045,8,0,0.75,-0.04,2,Winter
20190152,02/03/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1494444.94,1386070,-7144.98,128.41,497,11638,1435,8,0,1.01,0,2,Winter
20190153,02/03/19,True West,American Airlines Theatre,487144.3,775280,30325.8,89.35,350,5452,740,8,0,0.92,-0.05,2,Winter
20190154,02/03/19,Waitress,Brooks Atkinson Theatre,986836.7,1019480,-3973.6,130.45,270,7565,1045,8,0,0.9,-0.02,2,Winter
20190155,02/03/19,Wicked,Gershwin Theatre,1363201.5,1779845,-169549.5,95.82,240,14227,1807,8,0,0.98,0,2,Winter
20190156,02/10/19,Aladdin,New Amsterdam Theatre,1141386.2,1323350,42491.8,84.65,199.5,13483,1727,8,0,0.98,0.02,2,Winter
20190157,02/10/19,Anastasia,Broadhurst Theatre,545061.3,1093588,36361.3,69.1,297,7888,1143,8,0,0.86,0.06,2,Winter
20190158,02/10/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,682323.09,1106908,118932.09,87.3,247,7816,1026,8,0,0.95,0.14,2,Winter
20190159,02/10/19,Chicago,Ambassador Theatre,617923.65,967724,91490.45,79.96,187,7728,1080,8,0,0.89,0.12,2,Winter
20190160,02/10/19,Choir Boy,Samuel J. Friedman Theatre,379818.55,686712,35988.25,80.15,249,4739,637,8,0,0.93,0.04,2,Winter
20190161,02/10/19,Come From Away,Gerald Schoenfeld Theatre,911699.9,1154784,574.6,107.32,297,8495,1046,8,0,1.02,0.01,2,Winter
20190162,02/10/19,Dear Evan Hansen,Music Box Theatre,1205216.25,1352224,9098.77,151.33,397,7964,984,8,0,1.01,0.01,2,Winter
20190163,02/10/19,Frozen,St. James Theatre,1289423.6,1456295,63484.6,98.7,277.5,13064,1684,8,0,0.97,0.02,2,Winter
20190164,02/10/19,Hamilton,Richard Rodgers Theatre,3108317,2750670,-19732,288.96,849,10757,1321,8,0,1.02,0,2,Winter
20190165,02/10/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1947680.5,1988464,20290.5,150.1,296.5,12976,1622,8,0,1,0,2,Winter
20190166,02/10/19,King Kong,Broadway Theatre,724935.43,1596930,74354.72,67.38,347,10759,1738,8,0,0.77,0.12,2,Winter
20190167,02/10/19,Kinky Boots,Al Hirschfeld Theatre,740858.2,1294256,122225.2,85.62,249,8653,1424,8,0,0.76,0.11,2,Winter
20190168,02/10/19,Mean Girls,August Wilson Theatre,1010515.38,1328576,19840.88,109.36,299.5,9240,1225,8,0,0.94,0.02,2,Winter
20190169,02/10/19,My Fair Lady,Vivian Beaumont Theater,869481.5,1396120,55749,115.79,323,7509,1069,8,0,0.88,0.04,2,Winter
20190170,02/10/19,Network,Belasco Theatre,1025682.98,954335,-14719.44,144.06,473,7120,1015,7,0,1,0.02,2,Winter
20190171,02/10/19,Pretty Woman: The Musical,Nederlander Theatre,825294.6,1365328,80780.3,101.9,275,8099,1168,8,0,0.87,0.06,2,Winter
20190172,02/10/19,The Band's Visit,Ethel Barrymore Theatre,528202,1031928,17128.6,72.39,247,7297,1039,8,0,0.88,0.02,2,Winter
20190173,02/10/19,The Book of Mormon,Eugene O'Neill Theatre,1018885,1190502,118488.5,118.93,477.5,8567,1047,8,0,1.02,0.01,2,Winter
20190174,02/10/19,The Cher Show,Neil Simon Theatre,1004437.5,1491200,69802.3,97.38,247,10315,1380,8,0,0.93,0.07,2,Winter
20190175,02/10/19,The Ferryman,Bernard B. Jacobs Theatre,786854.71,991944,67329.11,109.67,297,7175,1019,8,0,0.88,0.04,2,Winter
20190176,02/10/19,The Lion King,Minskoff Theatre,1742668,1824964,93499,129.13,225,13495,1696,8,0,0.99,0.02,2,Winter
20190177,02/10/19,The Phantom of the Opera,Majestic Theatre,813236.68,1347562,135848.84,77.74,213,10461,1605,8,0,0.81,0.1,2,Winter
20190178,02/10/19,The Prom,Longacre Theatre,527155.25,1102800,27022.78,77.5,247,6802,1045,8,0,0.81,0.07,2,Winter
20190179,02/10/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1539570.51,1386070,45125.57,132.23,497,11643,1435,8,0,1.01,0,2,Winter
20190180,02/10/19,True West,American Airlines Theatre,528398.3,775280,41254,99.16,350,5329,740,8,0,0.9,-0.02,2,Winter
20190181,02/10/19,Waitress,Brooks Atkinson Theatre,701149.3,1019480,-285687.4,91.31,270,7679,1045,8,0,0.92,0.01,2,Winter
20190182,02/10/19,Wicked,Gershwin Theatre,1445082.5,1779845,81881,98.53,240,14667,1867,8,0,0.98,0,2,Winter
20190183,02/17/19,Aladdin,New Amsterdam Theatre,1371949.4,1521365,230563.2,102.29,227.5,13413,1727,8,0,0.97,-0.01,2,Winter
20190184,02/17/19,Anastasia,Broadhurst Theatre,722606.66,1105421,177545.36,90.5,297,7985,1143,8,0,0.87,0.01,2,Winter
20190185,02/17/19,Be More Chill,Lyceum Theatre,738383.5,798297,0,120.71,397,6117,889,0,7,0.98,0,2,Winter
20190186,02/17/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,713924.7,1106908,31601.61,95.66,247,7463,1026,8,0,0.91,-0.04,2,Winter
20190187,02/17/19,Chicago,Ambassador Theatre,625682.32,967724,7758.67,90.23,203,6934,1080,8,0,0.8,-0.09,2,Winter
20190188,02/17/19,Choir Boy,Samuel J. Friedman Theatre,363508.4,603123,-16310.15,76.4,249,4758,637,8,0,0.93,0,2,Winter
20190189,02/17/19,Come From Away,Gerald Schoenfeld Theatre,1023825.3,1181032,112125.4,120.22,297,8516,1046,8,0,1.02,0,2,Winter
20190190,02/17/19,Dear Evan Hansen,Music Box Theatre,1275880.77,1352224,70664.52,159.94,348,7977,984,8,0,1.01,0,2,Winter
20190191,02/17/19,Frozen,St. James Theatre,1250979.5,1630976,-38444.1,105.1,277.5,11903,1684,8,0,0.88,-0.09,2,Winter
20190192,02/17/19,Hamilton,Richard Rodgers Theatre,2947001,2750670,-161316,274.39,849,10740,1321,8,0,1.02,0,2,Winter
20190193,02/17/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2013520.5,1988464,65840,155.17,296.5,12976,1622,8,0,1,0,2,Winter
20190194,02/17/19,King Kong,Broadway Theatre,796282.9,1596930,71347.47,81.28,347,9797,1738,8,0,0.7,-0.07,2,Winter
20190195,02/17/19,Kinky Boots,Al Hirschfeld Theatre,851310.25,1294256,110452.05,94.1,249,9047,1424,8,0,0.79,0.03,2,Winter
20190196,02/17/19,"Kiss Me, Kate",Studio 54,376097.4,479960,0,94.81,250,3967,998,0,4,0.99,0,2,Winter
20190197,02/17/19,Mean Girls,August Wilson Theatre,1299610.2,1328576,289094.82,138.92,299.5,9355,1225,8,0,0.95,0.01,2,Winter
20190198,02/17/19,My Fair Lady,Vivian Beaumont Theater,882056.5,1396120,12575,125.22,323,7044,1069,8,0,0.82,-0.05,2,Winter
20190199,02/17/19,Network,Belasco Theatre,1041461.72,954335,15778.74,145.03,473,7181,1015,7,0,1.01,0.01,2,Winter
20190200,02/17/19,Pretty Woman: The Musical,Nederlander Theatre,883964.3,1365328,58669.7,113.43,275,7793,1168,8,0,0.83,-0.03,2,Winter
20190201,02/17/19,The Band's Visit,Ethel Barrymore Theatre,627246.88,1031928,99044.88,81.83,247,7665,1039,8,0,0.92,0.04,2,Winter
20190202,02/17/19,The Book of Mormon,Eugene O'Neill Theatre,1171528.5,1190502,152643.5,135.34,477.5,8656,1047,8,0,1.03,0.01,2,Winter
20190203,02/17/19,The Cher Show,Neil Simon Theatre,934596,1491200,-69841.5,103.86,247,8999,1380,8,0,0.82,-0.12,2,Winter
20190204,02/17/19,The Ferryman,Bernard B. Jacobs Theatre,737261.2,991944,-49593.51,108.48,297,6796,1019,8,0,0.83,-0.05,2,Winter
20190205,02/17/19,The Lion King,Minskoff Theatre,1966141,2187150,223473,144.94,225,13565,1696,8,0,1,0.01,2,Winter
20190206,02/17/19,The Phantom of the Opera,Majestic Theatre,829262.1,1347562,16025.42,91.19,213,9094,1605,8,0,0.71,-0.11,2,Winter
20190207,02/17/19,The Prom,Longacre Theatre,581461.65,1113250,54306.4,79.83,247,7284,1045,8,0,0.87,0.06,2,Winter
20190208,02/17/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1609189,1386070,69618.49,138.27,497,11638,1435,8,0,1.01,0,2,Winter
